ID;Título;Resumen;Contenido;Periódico;Categoría;Región;URL;Fecha Extracción;Cantidad Imágenes
716;Leucemia se llevó a la leyenda de la lucha libre Hulk Hogan;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/leucemia-se-llevo-a-la-leyenda-de-la-lucha-libre-hulk-hogan-noticia/;2025-09-13T18:26:43.870484;5
715;Comer para vivir: ¿Azúcar blanca, rubia o panela?;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/comer-para-vivir-azucar-blanca-rubia-o-panela-web-ojo-print-noticia/;2025-09-13T18:26:42.970469;5
714;Aviones caza Rafale, que ofrecen en venta al Perú, se lucen sobre cielo de París;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/aviones-caza-rafale-que-ofrecen-en-venta-al-peru-se-lucen-sobre-cielo-de-paris-web-ojo-print-noticia/;2025-09-13T18:26:42.089786;5
713;Mujer seducía a monjes y grababa sus videos íntimos para exigirles dinero;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/mujer-seducia-a-monjes-y-grababa-sus-videos-intimos-para-exigirles-dinero-web-ojo-print-noticia/;2025-09-13T18:26:41.189335;5
712;Estados Unidos: “robotaxis” sin piloto llevan gratis a pasajeros;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/estados-unidos-robotaxis-sin-piloto-llevan-gratis-a-pasajeros-web-ojo-print-noticia/;2025-09-13T18:26:40.348452;5
711;“Tsunami de nubes”, mismo ola gigante en el aire, sorprende a bañistas en playas;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/tsunami-de-nubes-mismo-ola-gigante-en-el-aire-sorprende-a-banistas-en-playas-web-ojo-print-noticia/;2025-09-13T18:26:39.455729;5
710;Veterinarios salvan vida de ballena al ser sometida a innovadora cirugía;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/veterinarios-salvan-vida-de-ballena-al-ser-sometida-a-innovadora-cirugia-web-ojo-print-noticia/;2025-09-13T18:26:38.609845;5
709;Osos polares no sueltan a su gran mamá oso mientras es atendida por veterinarios;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/osos-polares-no-sueltan-a-su-gran-mama-oso-mientras-es-atendida-por-veterinarios-web-ojo-print-noticia/;2025-09-13T18:26:37.702213;5
708;Hombre se va preso por prender un cigarro en un monumento y quieren “matarlo”;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/hombre-se-va-preso-por-prender-un-cigarro-en-un-monumento-y-quieren-matarlo-web-ojo-print-noticia/;2025-09-13T18:26:36.841848;5
707;Perros surfistas dominan olas sobre sus tablas en campeonato;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/perros-surfistas-dominan-olas-sobre-sus-tablas-en-campeonato-web-ojo-print-noticia/;2025-09-13T18:26:34.310471;5
706;Desentierran casas del Imperio Romano en el centro de la capital de Italia;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/desentierran-casas-del-imperio-romano-en-el-centro-de-la-capital-de-italia-web-ojo-print-noticia/;2025-09-13T18:26:32.851610;5
705;Prevención y signos de alerta de las alergias por medicamentos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/prevencion-y-signos-de-alerta-de-las-alergias-por-medicamentos-web-ojo-print-noticia/;2025-09-13T18:26:31.939762;5
704;El ingeniero mejor pagado del mundo: Dueño de Facebook lo contrató;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/el-ingeniero-mejor-pagado-del-mundo-dueno-de-facebook-lo-contrato-noticia/;2025-09-13T18:26:31.001113;5
703;Zoológico pide a la gente regalar mascotas para alimentar a fieras;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/zoologico-pide-a-la-gente-regalar-mascotas-para-alimentar-a-fieras-web-ojo-print-noticia/;2025-09-13T18:26:29.766149;5
702;Denuncian asesinato de cocodrilo Tío Lucho, popular reptil de 50 años;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/denuncian-asesinato-de-cocodrilo-tio-lucho-popular-reptil-de-50-anos-web-ojo-print-noticia/;2025-09-13T18:26:28.940259;5
701;Robots humanoides futbolistas la mueven mejor que Lionel Messi;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/robots-humanoides-futbolistas-la-mueven-mejor-que-lionel-messi-web-ojo-print-noticia/;2025-09-13T18:26:28.138200;5
700;Ucrania: escolares reciben clases bajo tierra para protegerse de bombardeos rusos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/ucrania-escolares-reciben-clases-bajo-tierra-para-protegerse-de-bombardeos-rusos-web-ojo-print-noticia/;2025-09-13T18:26:27.239848;5
699;Perro con poderoso olfato detecta fugas de agua bajo tierra;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/perro-con-poderoso-olfato-detecta-fugas-de-agua-bajo-tierra-web-ojo-print-noticia/;2025-09-13T18:26:26.267536;5
698;Carro vuela tras atropellar a niño y acaba empotrado en el techo de una casa;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/carro-vuela-tras-atropellar-a-nino-y-acaba-empotrado-en-el-techo-de-una-casa-web-ojo-print-noticia/;2025-09-13T18:26:25.439427;5
697;Comer para vivir: Valores nutricionales de la cancha;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/comer-para-vivir-valores-nutricionales-de-la-cancha-web-ojo-print-noticia/;2025-09-13T18:26:24.608854;5
696;Estados Unidos: caimán cruza una pista cada vez que va por su almuerzo;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/estados-unidos-caiman-cruza-una-pista-cada-vez-que-va-por-su-almuerzo-web-ojo-print-noticia/;2025-09-13T18:26:23.803410;5
695;Fil Lima 2025 abrió sus puertas con Italia como país invitado y una agenda cultural imperdible;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/se-inaugura-la-fil-lima-2025-con-italia-como-pais-invitado-y-una-agenda-cultural-imperdible-web-ojo-print-noticia/;2025-09-13T18:26:22.977035;5
694;Trajo muchos gatos a casa y todo cambió (CASOS DEL CORAZÓN);;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/trajo-muchos-gatos-a-casa-y-todo-cambiocasos-del-corazon-web-ojo-print-noticia/;2025-09-13T18:26:22.108972;5
693;Discuten para decidir en qué niño volverá a nacer el dalai lama, según creencia budista tibetana;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/discuten-para-decidir-en-que-nino-volvera-a-nacer-el-dalai-lama-segun-creencia-budista-tibetana-web-ojo-print-noticia/;2025-09-13T18:26:21.311330;5
692;Fiesta de San Fermín arranca con llamado para detener genocidio contra palestinos en Gaza;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/fiesta-de-san-fermin-arranca-con-llamado-para-detener-genocidio-contra-palestinos-en-gaza-web-ojo-print-noticia/;2025-09-13T18:26:20.473922;5
691;Neymar goza con su Batimóvil que le costó 1.5 millones de dólares;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/neymar-goza-con-su-batimovil-que-le-costo-15-millones-de-dolares-web-ojo-print-noticia/;2025-09-13T18:26:19.545591;5
690;Petunia es el perro más feo del mundo y su dueña se lleva 5 mil dólares;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/petunia-es-el-perro-mas-feo-del-mundo-y-su-duena-se-lleva-5-mil-dolares-web-ojo-print-noticia/;2025-09-13T18:26:18.680622;5
689;Criar leones en casa como si fueran gatitos es la última moda;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/criar-leones-en-casa-como-si-fueran-gatitos-es-la-ultima-moda-web-ojo-print-noticia/;2025-09-13T18:26:17.801926;5
688;Comer para vivir: ¿Es recomendable consumir alpiste?;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/comer-para-vivir-es-recomendable-consumir-alpiste-web-ojo-print-noticia/;2025-09-13T18:26:16.986446;5
687;Brad Pitt cometió error que le pudo costar su exitosa carrera actoral;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/brad-pitt-cometio-error-que-le-pudo-costar-su-exitosa-carrera-actoral-noticia/;2025-09-13T18:26:16.083728;5
686;Caimán de dos metros vive en casa donde lo engríen como a un bebé;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/caiman-de-dos-metros-vive-en-casa-donde-lo-engrien-como-a-un-bebe-web-ojo-print-noticia/;2025-09-13T18:26:15.210156;5
685;Moto voladora es fácil de manejar y ya se vende, pero cuesta un ojo de la cara;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/moto-voladora-es-facil-de-manejar-y-ya-se-vende-pero-cuesta-un-ojo-de-la-cara-web-ojo-print-noticia/;2025-09-13T18:26:14.363640;5
684;“Jesús de Siberia”, quien se cree Jesucristo resucitado, se va preso por delincuente;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/jesus-de-siberia-quien-se-cree-jesucristo-resucitado-se-va-preso-por-delincuente-web-ojo-print-noticia/;2025-09-13T18:26:13.481271;5
683;Toros bravos de Miura, los más famosos del mundo, baten récord de velocidad en San Fermín;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/toros-bravos-de-miura-los-mas-famosos-del-mundo-baten-record-de-velocidad-en-san-fermin-web-ojo-print-noticia/;2025-09-13T18:26:12.571635;5
682;No soporta a mi cuñada por fingidaza (CASOS DEL CORAZÓN);;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/no-soporta-a-mi-cunada-por-fingidaza-casos-del-corazon-web-ojo-print-noticia/;2025-09-13T18:26:11.369135;5
681;Dos hermanos se casan contentos con la misma mujer y ella es la más feliz;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/dos-hermanos-se-casan-contentos-con-la-misma-mujer-y-ella-es-la-mas-feliz-web-ojo-print-noticia/;2025-09-13T18:26:10.580191;5
680;Estados Unidos: “Ñusta” difunde la cultura peruana entre los gringos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/estados-unidos-nusta-difunde-la-cultura-peruana-entre-los-gringos-web-ojo-print-noticia/;2025-09-13T18:26:09.729713;5
679;Famoso diseñador muere dejando fortuna de 15 mil millones de dólares;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/famoso-disenador-muere-dejando-fortuna-de-15-mil-millones-de-dolares-noticia/;2025-09-13T18:26:08.844774;5
678;Colombia: “Burro bomba” deja un muerto y dos heridos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/colombia-burro-bomba-deja-un-muerto-y-dos-heridos-noticia/;2025-09-13T18:26:08.034202;5
677;La convivencia casi triplica al matrimonio en el Perú;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/la-convivencia-casi-triplica-al-matrimonio-en-el-peru-web-ojo-print-noticia/;2025-09-13T18:26:06.875176;5
676;Parejas se bañan en las aguas de un pozo sagrado para así poder tener hijos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/parejas-se-banan-en-las-aguas-de-un-pozo-sagrado-para-asi-poder-tener-hijos-web-ojo-print-noticia/;2025-09-13T18:26:06.084226;5
675;Devuelven a John Wick, en Chile, relojazos que le robaron en Estados Unidos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/devuelven-a-john-wick-en-chile-relojazos-que-le-robaron-en-estados-unidos-web-ojo-print-noticia/;2025-09-13T18:26:05.224292;5
674;La columna del Tío Billegas: La inversión más brava es la lectura;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/la-columna-del-tio-billegas-la-inversion-mas-brava-es-la-lectura-web-ojo-print-noticia/;2025-09-13T18:26:04.384746;5
673;En comunidad nativa envejecen más lento que en otras partes del mundo;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/en-comunidad-nativa-envejecen-mas-lento-que-en-otras-partes-del-mundo-web-ojo-print-noticia/;2025-09-13T18:26:03.564434;5
672;Argentina: Milei se loquea por derrota en elecciones y enfrenta a argentinos;;;Ojo;Mundo;nacional;https://ojo.pe/locomundo/argentina-milei-se-loquea-por-derrota-en-elecciones-y-enfrenta-a-argentinos-web-ojo-print-noticia/;2025-09-13T18:26:02.616954;5
621;Rutas de Lima: Juez al borde de la destitución por presionar a jueza para anular peajes;Un informe de la Autoridad Nacional de Control del Poder Judicial recomienda la defenestración de Marco Angulo Morales, ex presidente de la Corte de Justicia de Lima Sur.;"PUBLICIDAD














Investigación























PERÚ21 ACCEDIÓ A AUDIO




Rutas de Lima: Juez al borde de la destitución por presionar a jueza para anular peajes





En capilla. Un informe de la Autoridad Nacional de Control del Poder Judicial recomienda la defenestración de Marco Angulo Morales por interferir, usando su cargo de presidente de la Corte de Justicia de Lima Sur, en las funciones de otra magistrada que debía resolver el caso.












Imagen
 








Juez Marco ...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/rutas-de-lima-juez-al-borde-de-la-destitucion-por-presionar-jueza-para-anular-peajes/;2025-09-13T18:20:14.915605;1
620;Investigación;Noticias de Investigación en Perú y en el Mundo.;"Pasar al contenido principal
    



























 

https://peru21.pe/getHTML/media/1291442/



							Analizamos audio: ¿Juez presiona a magistrada para anular peajes en el sur de Lima?
						









https://peru21.pe/getHTML/media/1291251/



							Víctor García Toma sobre Santiváñez en ONU: ""ES UN ERROR DEL GOBIERNO DE DINA insistir en salir del SIDH""
						









https://peru21.pe/getHTML/media/1291261/



							Silvana Carrión, exprocuradora del caso Lava Jato, ratifica h...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/;2025-09-13T18:20:14.637818;1
619;Los cheques de Luna, la toma de la ONPE y la sombra de Podemos;Serie periodística: Los cheques de Luna, la toma de la ONPE y la sombra de Podemos | Podemos Perú | José Luna Gálvez | ONPE;"PUBLICIDAD














Investigación























Serie periodística de Perú21




Los cheques de Luna, la toma de la ONPE y la sombra de Podemos





Tres videos, tres capítulos que reconstruyen cómo José Luna y su partido Podemos movieron las piezas para controlar la ONPE y asegurar su inscripción. Una serie periodística que desnuda la trama de poder más incómoda del segundo partido político más importante del Congreso. 












Imagen
 








José Luna Gálvez







Redacció...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/los-cheques-de-luna-la-toma-de-la-onpe-y-la-sombra-de-podemos/;2025-09-13T18:20:14.069325;1
617;Los S/ 20 millones en extorsiones del Tren de Aragua;extorsión a empresas de transporte público, lavado de activos en Perú 2025, organización criminal Occidentales del Tren de Aragua;"PUBLICIDAD














Investigación























BAJO EL NOMBRE DE LOS DESA - OCCIDENTALES ACUMULARON MILLONES 




Los S/ 20 millones en extorsiones del Tren de Aragua





En tan solo dos años armaron esquema de lavado de activos para que el dinero llegue a Venezuela y vuelva a Perú.












Imagen
 








El cabecilla de la organización transnacional del crimen, capturado ayer, tan solo tiene 25 años. ojo. Dinero era blanqueado y regresaba a Perú para adquirir bienes.





...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/tren-de-aragua-uso-cuentas-bancarias-y-acumulo-millones-en-extorsiones/;2025-09-13T18:20:13.564615;1
618;TC anula prisión preventiva de Betssy Chávez;El Tribunal Constitucional ordena liberar a Betssy Chávez al declarar nula la prórroga de su prisión preventiva por extemporánea.;"PUBLICIDAD














Investigación























SEGUIRÁ EL PROCESO PENAL EN LIBERTAD




TC anula prisión preventiva de Betssy Chávez





La sentencia declaró fundado el hábeas corpus presentado por la defensa de la ex primera ministra. El TC concluyó que la ampliación de su prisión preventiva se dictó fuera de plazo y ordenó su inmediata excarcelación.












Imagen
 








Fallo establece la nulidad de los actos procesales que prolongaron la detención de la exjefa del Gab...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/tc-anula-prision-preventiva-de-betssy-chavez/;2025-09-13T18:20:13.262160;1
616;Andrea Vidal y la Luna que la persigue.;Nueve meses después de haber sido brutalmente asesinada, hoy aparece un hilo que lleva a una conexión con un personaje de Podemos.;"PUBLICIDAD














Investigación























Nuevas pistas 




Andrea Vidal y la Luna que la persigue.





¿Qué tienen en común una trabajadora del Congreso brutalmente asesinada y el hijo de un candidato presidencial? ¿Cuál es el nexo que los une? Y lo más inquietante, ¿podría esta información dar nuevas pistas sobre el crimen? A continuación, toda la historia.












Imagen
 











Eduardo Quispe











Fecha Actualización
07/09/2025 - 16:38



















...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/andrea-vidal-y-la-luna-que-la-persigue/;2025-09-13T18:20:12.565697;1
615;El penal fantasma de Ica: siete años de promesas y una obra que aún no existe;Megapenal de Ica: siete años de retrasos, contratos fallidos y un sistema penitenciario que duplica su capacidad entre papeles y promesas.;"PUBLICIDAD














Investigación























ESTO MIENTRAS EL GOBIERNO INSISTE EN REABRIR EL FRONTÓN DE EL CALLAO




El penal fantasma de Ica: siete años de promesas y una obra que aún no existe





Cárcel de Ocucaje podría albergar más de 3 mil reos en 27 pabellones, pero hoy solo tiene un avance del 25%.












Imagen
 








ESTANCADO. La obra inició en 2018, pero se paralizó en 2020 por diferencias entre el Minjus y la contratista que ejecutaba el proyecto.







J...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/el-penal-fantasma-de-ica-7-anos-de-promesas-y-una-obra-inexistente/;2025-09-13T18:20:12.230793;1
614;Isla Chinería;Noticias de Isla Chinería en Perú y en el Mundo.;"Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025

Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025";Peru21;Noticias;nacional;https://peru21.pe/noticias/isla-santa-rosa/;2025-09-13T18:20:12.222579;1
612;Pienso, luego voto;Noticias de Pienso, luego voto en Perú y en el Mundo.;"Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025

Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025";Peru21;Noticias;nacional;https://peru21.pe/noticias/pienso-luego-voto/;2025-09-13T18:20:11.421971;1
613;Tren Lima - Chosica;Noticias de Tren Lima - Chosica en Perú y en el Mundo.;"Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025

Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025";Peru21;Noticias;nacional;https://peru21.pe/noticias/tren-lima-chosica/;2025-09-13T18:20:11.374918;1
611;José Luna Gálvez: Involucran a hijo de candidato presidencial en carrusel inmobiliario.;Luis Luna Morales es investigado por participar en un carrusel inmobiliario. La dueña original del inmueble denunció que un amigo de Luna, la estafó y le quitó la casa.;"PUBLICIDAD














Investigación























Casa Tomada




José Luna Gálvez: Involucran a hijo de candidato presidencial en carrusel inmobiliario.





Una mujer de 64 años denunció que la estafaron y le quitaron su casa. Señaló a Marlon Ninahuanca y Luis Felipe Luna Morales, el hijo de un conocido y cuestionado político, como los responsables de esta maniobra.  












Imagen
 








María Obregón Marengo fue víctima de una estafa y le quitaron la casa.







Eduardo ...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/involucran-hijo-de-candidato-presidencial-en-carrusel-inmobiliario/;2025-09-13T18:20:09.245208;1
609;Pierden los papeles por la junta Nacional de Justicia;El escándalo por la pérdida de más de 1,200 denuncias en la JNJ sería parte de una estrategia para asegurar la vacancia de su presidente, Gino Ríos.;"PUBLICIDAD














Investigación























Pierden los papeles por la junta Nacional de Justicia





El escándalo por la pérdida de más de 1,200 denuncias en la JNJ sería parte de una estrategia para asegurar la vacancia de su presidente, Gino Ríos.












Imagen
 











Bryan Cóndor











Fecha Actualización
31/08/2025 - 11:36

























Escucha esta nota


En la Junta Nacional de Justicia (JNJ) reina el caos.
La tensión en el edificio ubicado en...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/pierden-los-papeles-por-la-junta-nacional-de-justicia/;2025-09-13T18:20:09.202834;1
605;Censo 2025;Noticias de Censo 2025 en Perú y en el Mundo.;"Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025

Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025";Peru21;Noticias;nacional;https://peru21.pe/noticias/censo/;2025-09-13T18:20:09.134990;1
607;José Luna: El copamiento de la ONPE para inscribir a Podemos Perú.;La historia de cómo se copó la ONPE en el 2017 para inscribir al partido político Podemos Perú de José Luna Gálvez es narrada por un delator que participó de la trama.;"PUBLICIDAD














Investigación























La chacra de Pepe. 




José Luna: El copamiento de la ONPE para inscribir a Podemos Perú.





La historia de cómo se copó la ONPE en el 2017 para inscribir al partido político del congresista José Luna Gálvez es narrada por primera vez por un delator que participó de la trama. A continuación el caso que podría llevar 22 años preso al hombre que aspira a ser presidente en las próximas elecciones.












Imagen
 











Eduar...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/jose-luna-el-copamiento-de-la-onpe-para-inscribir-podemos-peru/;2025-09-13T18:20:08.798810;1
604;Pan con Chicharrón;Noticias de Pan con Chicharrón en Perú y en el Mundo.;"Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025

Pan con Chicharrón 
Pienso, luego voto
Tren Lima - Chosica
Isla Chinería
Censo 2025";Peru21;Noticias;nacional;https://peru21.pe/noticias/pan-con-chicharron/;2025-09-13T18:20:08.788237;1
606;La muerte vuelve al barrio: Otro abogado de 'Caracol' cae a balazos;La muerte vuelve al barrio: Otro abogado de 'Caracol', jefe de la organización de drogas Barrio King del Callao fue asesinado;"PUBLICIDAD














Investigación























BARRIO KING




La muerte vuelve al barrio: Otro abogado de 'Caracol' cae a balazos





El 'loco Mere', abogado de Gerson Gálvez se suma a la lista de defensores legales que han perdido la vida después de tener como cliente al jefe de Barrio King. 












Imagen
 








'Caracol' cumple una condena de 35 años de prisión por tráfico de drogas, homicidio y extorsión.







Oscar Quispe











Fecha Actualización
01/09/2025 ...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/la-muerte-vuelve-al-barrio-otro-abogado-de-caracol-fue-asesinado/;2025-09-13T18:20:08.731400;1
608;Castillistas y Renovación Popular ponen en jaque las concesiones mineras;Castillistas y Renovación Popular ponen en jaque las concesiones mineras con proyectos que recortan plazos y amenazan la estabilidad jurídica.;"PUBLICIDAD














Investigación























MOVIDAS AL DESCUBIERTO




Castillistas y Renovación Popular ponen en jaque las concesiones mineras





PELIGRO. Cinco iniciativas en la Comisión de Energía y Minas buscan recortar la vigencia de las concesiones mineras improductivas con plazos que van de 20 a apenas 5 años. Una medida que amenaza la estabilidad jurídica y podría ahuyentar nuevas inversiones en el sector.












Imagen
 








UNIDOS. Tres congresistas aliados...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/castillistas-y-renovacion-popular-jaquean-concesiones-mineras/;2025-09-13T18:20:08.661377;1
610;Las cuentas pendientes del nuevo juez Walter Ayala;Walter Ayala, exministro de Defensa de Pedro Castillo, llega a juez en la región Pasco mientras afronta investigación fiscal y denuncia constitucional.;"PUBLICIDAD














Investigación























LOS JUECES SUPERNUMERARIOS ""SON DIGITADOS"" POR SUS SUPERIORES




Las cuentas pendientes del nuevo juez Walter Ayala





Investigado por cobro de cupos para ascensos en las FF.AA. y la Policía llega de magistrado al Poder Judicial. 












Imagen
 








El 1 de septiembre, el presidente de la Corte Superior de Justicia de Pasco designó a Walter Ayala como juez supernumerario de la Sala de Apelaciones. (Foto: CSJ Pasco)






...";Peru21;Investigacion;nacional;https://peru21.pe/investigacion/pedro-castillo-cuentas-pendientes-del-nuevo-juez-walter-ayala/;2025-09-13T18:20:08.554701;1
569;Carretera se ejecuta sin máquinas ni personal;"Inicio PUNO 
Carretera se ejecuta sin máquinas ni personal                        


Carretera se ejecuta sin máquinas ni personal


Por Diario Sin Fronteras 


- 6 diciembre, 2020  

- En PUNO  

 23148

Inicio PUNO 
Carretera se ejecuta sin máquinas ni personal

Carretera se ejecuta sin máquinas n...";"Inicio PUNO 
Carretera se ejecuta sin máquinas ni personal                        


Carretera se ejecuta sin máquinas ni personal


Por Diario Sin Fronteras 


- 6 diciembre, 2020  

- En PUNO  

 23148

Inicio PUNO 
Carretera se ejecuta sin máquinas ni personal

Carretera se ejecuta sin máquinas ni personal

Por Diario Sin Fronteras 


- 6 diciembre, 2020  

- En PUNO  

 23148

Por Diario Sin Fronteras

La empresa no tendría maquinarias suficientes. 



Ilave. Tras una visita de control reali...";Diario Sin Fronteras;2020;nacional;https://diariosinfronteras.com.pe/2020/12/06/carretera-se-ejecuta-sin-maquinas-ni-personal/;2025-09-13T18:16:32.871187;1
570;Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propagar infecciones letales;"Inicio MUNDO 
Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propagar infecciones letales                        


Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propagar infecciones le...";"Inicio MUNDO 
Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propagar infecciones letales                        


Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propagar infecciones letales


Por Diario Sin Fronteras 


- 18 horas atrás  

- En MUNDO  

 427

Inicio MUNDO 
Retiran peligrosa comida para mascotas por contaminación con bacterias mortales: perros y gatos podrían propag...";Diario Sin Fronteras;2025;nacional;https://diariosinfronteras.com.pe/2025/09/12/retiran-peligrosa-comida-para-mascotas-por-contaminacion-con-bacterias-mortales-perros-y-gatos-podrian-propagar-infecciones-letales/;2025-09-13T18:16:32.485322;1
568;Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad;"Inicio PUNO 
Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad                        


Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad


Por Diario Sin Fronteras 


- 1 hora atrás  

- En PUNO  

 212

Inicio...";"Inicio PUNO 
Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad                        


Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad


Por Diario Sin Fronteras 


- 1 hora atrás  

- En PUNO  

 212

Inicio PUNO 
Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad

Servidores penitenciarios del penal de Juliaca realizaron trote por las arterias de la ciudad

Por...";Diario Sin Fronteras;2025;nacional;https://diariosinfronteras.com.pe/2025/09/13/servidores-penitenciarios-del-penal-de-juliaca-realizaron-trote-por-las-arterias-de-la-ciudad/;2025-09-13T18:16:32.290782;1
566;Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!;"Inicio MUNDO 
Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!                        


Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!


Por Diario Sin Fronteras 


- 2 días atrás  

- En MUNDO  

 528

Inicio MUNDO 
Sujeto descubre a ...";"Inicio MUNDO 
Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!                        


Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!


Por Diario Sin Fronteras 


- 2 días atrás  

- En MUNDO  

 528

Inicio MUNDO 
Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!

Sujeto descubre a su novia siéndole infiel en el carro ¡Que él mismo le regalo!

Por Diario Sin Fronteras 


- 2 días atrás  

- En MUNDO...";Diario Sin Fronteras;2025;nacional;https://diariosinfronteras.com.pe/2025/09/11/sujeto-descubre-a-su-novia-siendole-infiel-en-el-carro-que-el-mismo-le-regalo/;2025-09-13T18:16:32.107325;1
